2024 01 13 17   111    39  9966   290    57     4     0 -9999
2024 01 13 18   106   -56  9975   290   124     4     0    -1
2024 01 13 19   106   -56  9986   270   103     4     0 -9999
2024 01 13 20   100   -56 10004   290    67     4     0 -9999
2024 01 13 21    89   -72 10024   270    93     4     0 -9999
2024 01 13 22    67   -67 10042   300    72     2     0 -9999
2024 01 13 23    50   -67 10059   300    62     0     0 -9999
2024 01 14 00    44   -67 10076   290    51     0     0 -9999
2024 01 14 01    39   -78 10085   280    51     0     0 -9999
2024 01 14 02    28   -72 10094   280    46     0     0 -9999
2024 01 14 03    28   -78 10104   230    36     0     0 -9999
2024 01 14 04    22   -67 10117   240    46     0     0 -9999
2024 01 14 05    17   -67 10122   240    41     0     0 -9999
2024 01 14 06     6   -67 10125   220    26     0     0 -9999
2024 01 14 07     0   -67 10131   230    36     0     0 -9999
2024 01 14 08     0   -67 10136   230    21     0     0 -9999
2024 01 14 09     0   -67 10133   230    36     0     0 -9999
2024 01 14 10     0   -67 10136   190    21     0     0 -9999
2024 01 14 11     0   -56 10140   190    46     0     0 -9999
2024 01 14 12     6   -56 10131   190    57     2     0 -9999
2024 01 14 13    11   -61 10128   190    57     2     0 -9999
2024 01 14 14    28   -50 10123   200    72     2     0 -9999
2024 01 14 15    50   -44 10119   210    72     2     0 -9999
2024 01 14 16    72   -44 10110   210    72     2     0 -9999
2024 01 14 17    44   -22 -9999   320   108 -9999    -1 -9999
2024 01 14 18    44   -44 10133   330    98     6    -1    -1
2024 01 14 19    39   -72 10142   310    77 -9999    -1 -9999
2024 01 14 20    56  -100 10152   290    98     4     0 -9999
2024 01 14 21    50  -133 10170   310    57     4     0 -9999
2024 01 14 22    33  -172 10188   310    77     2     0 -9999
2024 01 14 23    17  -156 10197   320   103     2     0 -9999
2024 01 15 00    11  -156 10205   320    67     2     0    -1
2024 01 15 01     6  -161 10216   330    57     4     0 -9999
2024 01 15 02     0  -178 10216   330    51 -9999     0 -9999
2024 01 15 03     0  -178 10218   320    62     6     0 -9999
2024 01 15 04    -6  -178 10227   320    57 -9999     0 -9999
2024 01 15 05    -6  -161 10221   350    72 -9999     0 -9999
2024 01 15 06    -6  -172 10225   330    46     8     0 -9999
2024 01 15 07    -6  -167 10235   320    36 -9999     0 -9999
2024 01 15 08   -22   -94 10247   260    36 -9999    -1 -9999
2024 01 15 09   -33   -67 10252   300    26     8    -1 -9999
2024 01 15 10   -33   -61 10249     0     0 -9999    -1 -9999
2024 01 15 11   -33   -61 10251   110    15 -9999     3 -9999
2024 01 15 12   -33   -67 10252   120    21     8    -1     3
2024 01 15 13   -28   -61 10252   140    21 -9999    -1 -9999
2024 01 15 14   -28   -56 10254    70    15 -9999    -1 -9999
2024 01 15 15   -22   -61 10257   110    15     8    -1 -9999
2024 01 15 16   -17   -56 10258     0     0 -9999    -1 -9999
2024 01 15 17   -17   -56 10246     0     0 -9999     3 -9999
2024 01 15 18   -17   -50 10237    70    15     8     3     5
2024 01 15 19   -17   -39 10230    70    15 -9999     5 -9999
2024 01 15 20   -17   -39 -9999    20    15 -9999     2 -9999
2024 01 15 21   -11   -28 10226    50    21     8     8 -9999
2024 01 15 22   -11   -33 10224    50    36 -9999     5 -9999
2024 01 15 23   -17   -33 10227    50    26 -9999     5 -9999
2024 01 16 00   -17   -28 10223    60    26     8     8    30
2024 01 16 01   -17   -33 10222    60    26 -9999     8 -9999
2024 01 16 02   -17   -33 10220    60    26 -9999    13 -9999
2024 01 16 03   -17   -28 10210    70    26     8    13 -9999
2024 01 16 04   -17   -33 -9999    60    41 -9999    -1 -9999
2024 01 16 05   -17   -33 10190    40    31 -9999     3 -9999
2024 01 16 06   -11   -33 10184    50    26     8    -1    40
2024 01 16 07   -11   -33 10175    20    31 -9999     3 -9999
